file,return_code,crashed,sanitizer_bug
minisblack-1c-8b-391.tiff,1,YES,NO
minisblack-1c-8b-392.tiff,1,YES,NO
minisblack-1c-8b-393.tiff,0,NO,NO
minisblack-1c-8b-394.tiff,1,YES,NO
minisblack-1c-8b-395.tiff,0,NO,NO
minisblack-1c-8b-396.tiff,1,YES,NO
minisblack-1c-8b-397.tiff,1,YES,NO
minisblack-1c-8b-398.tiff,1,YES,NO
minisblack-1c-8b-399.tiff,1,YES,NO
minisblack-1c-8b-4.tiff,1,YES,NO
minisblack-1c-8b-40.tiff,1,YES,NO
minisblack-1c-8b-400.tiff,1,YES,NO
minisblack-1c-8b-401.tiff,1,YES,NO
minisblack-1c-8b-402.tiff,1,YES,NO
minisblack-1c-8b-403.tiff,0,NO,NO
minisblack-1c-8b-404.tiff,1,YES,NO
minisblack-1c-8b-405.tiff,0,NO,NO
minisblack-1c-8b-406.tiff,1,YES,NO
minisblack-1c-8b-407.tiff,1,YES,NO
minisblack-1c-8b-408.tiff,1,YES,NO
minisblack-1c-8b-409.tiff,1,YES,NO
minisblack-1c-8b-41.tiff,1,YES,NO
minisblack-1c-8b-410.tiff,1,YES,NO
minisblack-1c-8b-411.tiff,1,YES,NO
minisblack-1c-8b-412.tiff,1,YES,NO
minisblack-1c-8b-413.tiff,0,NO,NO
minisblack-1c-8b-414.tiff,1,YES,NO
minisblack-1c-8b-415.tiff,1,YES,NO
minisblack-1c-8b-416.tiff,1,YES,NO
minisblack-1c-8b-417.tiff,1,YES,NO
minisblack-1c-8b-418.tiff,1,YES,NO
minisblack-1c-8b-419.tiff,1,YES,NO
minisblack-1c-8b-42.tiff,1,YES,NO
minisblack-1c-8b-420.tiff,1,YES,NO
minisblack-1c-8b-421.tiff,1,YES,NO
minisblack-1c-8b-422.tiff,1,YES,NO
minisblack-1c-8b-423.tiff,1,YES,NO
minisblack-1c-8b-424.tiff,1,YES,NO
minisblack-1c-8b-425.tiff,1,YES,NO
minisblack-1c-8b-426.tiff,1,YES,NO
minisblack-1c-8b-427.tiff,1,YES,NO
minisblack-1c-8b-428.tiff,1,YES,NO
minisblack-1c-8b-429.tiff,1,YES,NO
minisblack-1c-8b-43.tiff,1,YES,NO
minisblack-1c-8b-430.tiff,1,YES,NO
minisblack-1c-8b-431.tiff,1,YES,NO
minisblack-1c-8b-432.tiff,1,YES,NO
minisblack-1c-8b-433.tiff,1,YES,NO
minisblack-1c-8b-434.tiff,1,YES,NO
minisblack-1c-8b-435.tiff,1,YES,NO
minisblack-1c-8b-436.tiff,1,YES,NO
minisblack-1c-8b-437.tiff,1,YES,NO
minisblack-1c-8b-438.tiff,1,YES,NO
minisblack-1c-8b-439.tiff,1,YES,NO
minisblack-1c-8b-44.tiff,1,YES,NO
minisblack-1c-8b-440.tiff,1,YES,NO
minisblack-1c-8b-441.tiff,1,YES,NO
minisblack-1c-8b-442.tiff,0,NO,NO
minisblack-1c-8b-443.tiff,1,YES,NO
minisblack-1c-8b-444.tiff,1,YES,NO
minisblack-1c-8b-445.tiff,1,YES,NO
minisblack-1c-8b-446.tiff,0,NO,NO
minisblack-1c-8b-447.tiff,1,YES,NO
minisblack-1c-8b-448.tiff,1,YES,NO
minisblack-1c-8b-449.tiff,0,NO,NO
minisblack-1c-8b-45.tiff,1,YES,NO
minisblack-1c-8b-450.tiff,1,YES,NO
minisblack-1c-8b-451.tiff,1,YES,NO
minisblack-1c-8b-452.tiff,0,NO,NO
minisblack-1c-8b-453.tiff,1,YES,NO
minisblack-1c-8b-454.tiff,1,YES,NO
minisblack-1c-8b-455.tiff,1,YES,NO
minisblack-1c-8b-456.tiff,1,YES,NO
minisblack-1c-8b-457.tiff,1,YES,NO
minisblack-1c-8b-458.tiff,1,YES,NO
minisblack-1c-8b-459.tiff,1,YES,NO
minisblack-1c-8b-46.tiff,1,YES,NO
minisblack-1c-8b-460.tiff,1,YES,NO
minisblack-1c-8b-461.tiff,1,YES,NO
minisblack-1c-8b-462.tiff,0,NO,NO
minisblack-1c-8b-463.tiff,1,YES,NO
minisblack-1c-8b-464.tiff,1,YES,NO
minisblack-1c-8b-465.tiff,1,YES,NO
minisblack-1c-8b-466.tiff,1,YES,NO
minisblack-1c-8b-467.tiff,1,YES,NO
minisblack-1c-8b-468.tiff,1,YES,NO
minisblack-1c-8b-469.tiff,1,YES,NO
minisblack-1c-8b-47.tiff,0,NO,NO
minisblack-1c-8b-470.tiff,1,YES,NO
minisblack-1c-8b-471.tiff,0,NO,NO
minisblack-1c-8b-472.tiff,1,YES,NO
minisblack-1c-8b-473.tiff,1,YES,NO
minisblack-1c-8b-474.tiff,1,YES,NO
minisblack-1c-8b-475.tiff,1,YES,NO
minisblack-1c-8b-476.tiff,1,YES,NO
minisblack-1c-8b-477.tiff,1,YES,NO
minisblack-1c-8b-478.tiff,1,YES,NO
minisblack-1c-8b-479.tiff,1,YES,NO
minisblack-1c-8b-48.tiff,1,YES,NO
minisblack-1c-8b-480.tiff,1,YES,NO
minisblack-1c-8b-481.tiff,0,NO,NO
minisblack-1c-8b-482.tiff,0,NO,NO
minisblack-1c-8b-483.tiff,1,YES,NO
minisblack-1c-8b-484.tiff,1,YES,NO
minisblack-1c-8b-485.tiff,1,YES,NO
minisblack-1c-8b-486.tiff,1,YES,NO
minisblack-1c-8b-487.tiff,0,NO,NO
minisblack-1c-8b-488.tiff,0,NO,NO
minisblack-1c-8b-489.tiff,1,YES,NO
minisblack-1c-8b-49.tiff,1,YES,NO
minisblack-1c-8b-490.tiff,1,YES,NO
minisblack-1c-8b-491.tiff,1,YES,NO
minisblack-1c-8b-492.tiff,1,YES,NO
minisblack-1c-8b-493.tiff,1,YES,NO
minisblack-1c-8b-494.tiff,1,YES,NO
minisblack-1c-8b-495.tiff,1,YES,NO
minisblack-1c-8b-496.tiff,1,YES,NO
minisblack-1c-8b-497.tiff,1,YES,NO
minisblack-1c-8b-498.tiff,1,YES,NO
minisblack-1c-8b-499.tiff,1,YES,NO
minisblack-1c-8b-5.tiff,1,YES,NO
minisblack-1c-8b-50.tiff,1,YES,NO
minisblack-1c-8b-500.tiff,1,YES,NO
minisblack-1c-8b-51.tiff,1,YES,NO
minisblack-1c-8b-52.tiff,1,YES,NO
minisblack-1c-8b-53.tiff,1,YES,NO
minisblack-1c-8b-54.tiff,1,YES,NO
minisblack-1c-8b-55.tiff,0,NO,NO
minisblack-1c-8b-56.tiff,0,NO,NO
minisblack-1c-8b-57.tiff,1,YES,NO
minisblack-1c-8b-58.tiff,0,NO,NO
minisblack-1c-8b-59.tiff,1,YES,NO
minisblack-1c-8b-6.tiff,1,YES,NO
minisblack-1c-8b-60.tiff,1,YES,NO
minisblack-1c-8b-61.tiff,1,YES,NO
minisblack-1c-8b-62.tiff,1,YES,NO
minisblack-1c-8b-63.tiff,1,YES,NO
minisblack-1c-8b-64.tiff,1,YES,NO
minisblack-1c-8b-65.tiff,1,YES,NO
minisblack-1c-8b-66.tiff,1,YES,NO
minisblack-1c-8b-67.tiff,1,YES,NO
minisblack-1c-8b-68.tiff,1,YES,NO
minisblack-1c-8b-69.tiff,1,YES,NO
minisblack-1c-8b-7.tiff,1,YES,NO
minisblack-1c-8b-70.tiff,1,YES,NO
minisblack-1c-8b-71.tiff,1,YES,NO
minisblack-1c-8b-72.tiff,1,YES,NO
minisblack-1c-8b-73.tiff,1,YES,NO
minisblack-1c-8b-74.tiff,1,YES,NO
minisblack-1c-8b-75.tiff,1,YES,NO
minisblack-1c-8b-76.tiff,0,NO,NO
minisblack-1c-8b-77.tiff,1,YES,NO
minisblack-1c-8b-78.tiff,1,YES,NO
minisblack-1c-8b-79.tiff,1,YES,NO
minisblack-1c-8b-8.tiff,1,YES,NO
minisblack-1c-8b-80.tiff,1,YES,NO
minisblack-1c-8b-81.tiff,1,YES,NO
minisblack-1c-8b-82.tiff,0,NO,NO
minisblack-1c-8b-83.tiff,1,YES,NO
minisblack-1c-8b-84.tiff,1,YES,NO
minisblack-1c-8b-85.tiff,1,YES,NO
minisblack-1c-8b-86.tiff,1,YES,NO
minisblack-1c-8b-87.tiff,1,YES,NO
minisblack-1c-8b-88.tiff,1,YES,NO
minisblack-1c-8b-89.tiff,1,YES,NO
minisblack-1c-8b-9.tiff,1,YES,NO
minisblack-1c-8b-90.tiff,1,YES,NO
minisblack-1c-8b-91.tiff,0,NO,NO
minisblack-1c-8b-92.tiff,1,YES,NO
minisblack-1c-8b-93.tiff,1,YES,NO
minisblack-1c-8b-94.tiff,1,YES,NO
minisblack-1c-8b-95.tiff,1,YES,NO
minisblack-1c-8b-96.tiff,1,YES,NO
minisblack-1c-8b-97.tiff,0,NO,NO
minisblack-1c-8b-98.tiff,1,YES,NO
minisblack-1c-8b-99.tiff,1,YES,NO
minisblack-2c-8b-alpha-1.tiff,0,NO,NO
minisblack-2c-8b-alpha-10.tiff,-6,YES,YES
minisblack-2c-8b-alpha-100.tiff,0,NO,NO
minisblack-2c-8b-alpha-101.tiff,1,YES,NO
minisblack-2c-8b-alpha-102.tiff,1,YES,NO
minisblack-2c-8b-alpha-103.tiff,1,YES,NO
minisblack-2c-8b-alpha-104.tiff,1,YES,NO
minisblack-2c-8b-alpha-105.tiff,1,YES,NO
minisblack-2c-8b-alpha-106.tiff,0,NO,NO
minisblack-2c-8b-alpha-107.tiff,1,YES,NO
minisblack-2c-8b-alpha-108.tiff,1,YES,NO
minisblack-2c-8b-alpha-109.tiff,0,NO,NO
minisblack-2c-8b-alpha-11.tiff,1,YES,NO
minisblack-2c-8b-alpha-110.tiff,1,YES,NO
minisblack-2c-8b-alpha-111.tiff,1,YES,NO
minisblack-2c-8b-alpha-112.tiff,1,YES,NO
minisblack-2c-8b-alpha-113.tiff,1,YES,NO
minisblack-2c-8b-alpha-114.tiff,0,NO,NO
minisblack-2c-8b-alpha-115.tiff,-6,YES,YES
minisblack-2c-8b-alpha-116.tiff,0,NO,NO
minisblack-2c-8b-alpha-117.tiff,1,YES,NO
minisblack-2c-8b-alpha-118.tiff,0,NO,NO
minisblack-2c-8b-alpha-119.tiff,1,YES,NO
minisblack-2c-8b-alpha-12.tiff,1,YES,NO
minisblack-2c-8b-alpha-120.tiff,1,YES,NO
minisblack-2c-8b-alpha-121.tiff,0,NO,NO
minisblack-2c-8b-alpha-122.tiff,1,YES,NO
minisblack-2c-8b-alpha-123.tiff,1,YES,NO
minisblack-2c-8b-alpha-124.tiff,1,YES,NO
minisblack-2c-8b-alpha-125.tiff,0,NO,NO
minisblack-2c-8b-alpha-126.tiff,0,NO,NO
minisblack-2c-8b-alpha-127.tiff,1,YES,NO
minisblack-2c-8b-alpha-128.tiff,1,YES,NO
minisblack-2c-8b-alpha-129.tiff,1,YES,NO
minisblack-2c-8b-alpha-13.tiff,1,YES,NO
minisblack-2c-8b-alpha-130.tiff,1,YES,NO
minisblack-2c-8b-alpha-131.tiff,1,YES,NO
minisblack-2c-8b-alpha-132.tiff,0,NO,NO
minisblack-2c-8b-alpha-133.tiff,0,NO,NO
minisblack-2c-8b-alpha-134.tiff,1,YES,NO
minisblack-2c-8b-alpha-135.tiff,1,YES,NO
minisblack-2c-8b-alpha-136.tiff,1,YES,NO
minisblack-2c-8b-alpha-137.tiff,1,YES,NO
minisblack-2c-8b-alpha-138.tiff,-6,YES,YES
minisblack-2c-8b-alpha-139.tiff,1,YES,NO
minisblack-2c-8b-alpha-14.tiff,-6,YES,YES
minisblack-2c-8b-alpha-140.tiff,1,YES,NO
minisblack-2c-8b-alpha-141.tiff,-6,YES,YES
minisblack-2c-8b-alpha-142.tiff,1,YES,NO
minisblack-2c-8b-alpha-143.tiff,1,YES,NO
minisblack-2c-8b-alpha-144.tiff,1,YES,NO
minisblack-2c-8b-alpha-145.tiff,1,YES,NO
minisblack-2c-8b-alpha-146.tiff,0,NO,NO
minisblack-2c-8b-alpha-147.tiff,-6,YES,YES
minisblack-2c-8b-alpha-148.tiff,1,YES,NO
minisblack-2c-8b-alpha-149.tiff,0,NO,NO
minisblack-2c-8b-alpha-15.tiff,0,NO,NO
minisblack-2c-8b-alpha-150.tiff,1,YES,NO
minisblack-2c-8b-alpha-151.tiff,1,YES,NO
minisblack-2c-8b-alpha-152.tiff,1,YES,NO
minisblack-2c-8b-alpha-153.tiff,1,YES,NO
minisblack-2c-8b-alpha-154.tiff,0,NO,NO
minisblack-2c-8b-alpha-155.tiff,0,NO,NO
minisblack-2c-8b-alpha-156.tiff,1,YES,NO
minisblack-2c-8b-alpha-157.tiff,1,YES,NO
minisblack-2c-8b-alpha-158.tiff,1,YES,NO
minisblack-2c-8b-alpha-159.tiff,1,YES,NO
minisblack-2c-8b-alpha-16.tiff,0,NO,NO
minisblack-2c-8b-alpha-160.tiff,1,YES,NO
minisblack-2c-8b-alpha-161.tiff,1,YES,NO
minisblack-2c-8b-alpha-162.tiff,0,NO,NO
minisblack-2c-8b-alpha-163.tiff,-6,YES,YES
minisblack-2c-8b-alpha-164.tiff,1,YES,NO
minisblack-2c-8b-alpha-165.tiff,1,YES,NO
minisblack-2c-8b-alpha-166.tiff,0,NO,NO
minisblack-2c-8b-alpha-167.tiff,1,YES,NO
minisblack-2c-8b-alpha-168.tiff,0,NO,NO
minisblack-2c-8b-alpha-169.tiff,1,YES,NO
minisblack-2c-8b-alpha-17.tiff,1,YES,NO
minisblack-2c-8b-alpha-170.tiff,1,YES,NO
minisblack-2c-8b-alpha-171.tiff,1,YES,NO
minisblack-2c-8b-alpha-172.tiff,1,YES,NO
minisblack-2c-8b-alpha-173.tiff,0,NO,NO
minisblack-2c-8b-alpha-174.tiff,1,YES,NO
minisblack-2c-8b-alpha-175.tiff,0,NO,NO
minisblack-2c-8b-alpha-176.tiff,1,YES,NO
minisblack-2c-8b-alpha-177.tiff,-6,YES,YES
minisblack-2c-8b-alpha-178.tiff,0,NO,NO
minisblack-2c-8b-alpha-179.tiff,1,YES,NO
minisblack-2c-8b-alpha-18.tiff,1,YES,NO
minisblack-2c-8b-alpha-180.tiff,0,NO,NO
minisblack-2c-8b-alpha-181.tiff,1,YES,NO
minisblack-2c-8b-alpha-182.tiff,0,NO,NO
minisblack-2c-8b-alpha-183.tiff,1,YES,NO
minisblack-2c-8b-alpha-184.tiff,1,YES,NO
minisblack-2c-8b-alpha-185.tiff,1,YES,NO
minisblack-2c-8b-alpha-186.tiff,1,YES,NO
minisblack-2c-8b-alpha-187.tiff,1,YES,NO
minisblack-2c-8b-alpha-188.tiff,1,YES,NO
minisblack-2c-8b-alpha-189.tiff,1,YES,NO
minisblack-2c-8b-alpha-19.tiff,1,YES,NO
minisblack-2c-8b-alpha-190.tiff,1,YES,NO
minisblack-2c-8b-alpha-191.tiff,1,YES,NO
minisblack-2c-8b-alpha-192.tiff,1,YES,NO
minisblack-2c-8b-alpha-193.tiff,1,YES,NO
minisblack-2c-8b-alpha-194.tiff,1,YES,NO
minisblack-2c-8b-alpha-195.tiff,1,YES,NO
minisblack-2c-8b-alpha-196.tiff,0,NO,NO
minisblack-2c-8b-alpha-197.tiff,1,YES,NO
minisblack-2c-8b-alpha-198.tiff,1,YES,NO
minisblack-2c-8b-alpha-199.tiff,0,NO,NO
minisblack-2c-8b-alpha-2.tiff,1,YES,NO
minisblack-2c-8b-alpha-20.tiff,0,NO,NO
minisblack-2c-8b-alpha-200.tiff,0,NO,NO
minisblack-2c-8b-alpha-201.tiff,0,NO,NO
minisblack-2c-8b-alpha-202.tiff,0,NO,NO
minisblack-2c-8b-alpha-203.tiff,1,YES,NO
minisblack-2c-8b-alpha-204.tiff,1,YES,NO
minisblack-2c-8b-alpha-205.tiff,1,YES,NO
minisblack-2c-8b-alpha-206.tiff,1,YES,NO
minisblack-2c-8b-alpha-207.tiff,-6,YES,YES
minisblack-2c-8b-alpha-208.tiff,1,YES,NO
minisblack-2c-8b-alpha-209.tiff,-6,YES,YES
minisblack-2c-8b-alpha-21.tiff,0,NO,NO
minisblack-2c-8b-alpha-210.tiff,0,NO,NO
minisblack-2c-8b-alpha-211.tiff,1,YES,NO
minisblack-2c-8b-alpha-212.tiff,1,YES,NO
minisblack-2c-8b-alpha-213.tiff,0,NO,NO
minisblack-2c-8b-alpha-214.tiff,-6,YES,YES
minisblack-2c-8b-alpha-215.tiff,0,NO,NO
minisblack-2c-8b-alpha-216.tiff,0,NO,NO
minisblack-2c-8b-alpha-217.tiff,0,NO,NO
minisblack-2c-8b-alpha-218.tiff,0,NO,NO
minisblack-2c-8b-alpha-219.tiff,1,YES,NO
minisblack-2c-8b-alpha-22.tiff,0,NO,NO
minisblack-2c-8b-alpha-220.tiff,0,NO,NO
minisblack-2c-8b-alpha-221.tiff,1,YES,NO
minisblack-2c-8b-alpha-222.tiff,1,YES,NO
minisblack-2c-8b-alpha-223.tiff,1,YES,NO
minisblack-2c-8b-alpha-224.tiff,0,NO,NO
minisblack-2c-8b-alpha-225.tiff,0,NO,NO
minisblack-2c-8b-alpha-226.tiff,1,YES,NO
minisblack-2c-8b-alpha-227.tiff,0,NO,NO
minisblack-2c-8b-alpha-228.tiff,1,YES,NO
minisblack-2c-8b-alpha-229.tiff,1,YES,NO
minisblack-2c-8b-alpha-23.tiff,1,YES,NO
minisblack-2c-8b-alpha-230.tiff,1,YES,NO
minisblack-2c-8b-alpha-231.tiff,1,YES,NO
minisblack-2c-8b-alpha-232.tiff,1,YES,NO
minisblack-2c-8b-alpha-233.tiff,1,YES,NO
minisblack-2c-8b-alpha-234.tiff,1,YES,NO
minisblack-2c-8b-alpha-235.tiff,1,YES,NO
minisblack-2c-8b-alpha-236.tiff,1,YES,NO
minisblack-2c-8b-alpha-237.tiff,1,YES,NO
minisblack-2c-8b-alpha-238.tiff,0,NO,NO
minisblack-2c-8b-alpha-239.tiff,1,YES,NO
minisblack-2c-8b-alpha-24.tiff,1,YES,NO
minisblack-2c-8b-alpha-240.tiff,1,YES,NO
minisblack-2c-8b-alpha-241.tiff,0,NO,NO
minisblack-2c-8b-alpha-242.tiff,1,YES,NO
minisblack-2c-8b-alpha-243.tiff,1,YES,NO
minisblack-2c-8b-alpha-244.tiff,1,YES,NO
minisblack-2c-8b-alpha-245.tiff,1,YES,NO
minisblack-2c-8b-alpha-246.tiff,-6,YES,YES
minisblack-2c-8b-alpha-247.tiff,1,YES,NO
minisblack-2c-8b-alpha-248.tiff,1,YES,NO
minisblack-2c-8b-alpha-249.tiff,1,YES,NO
minisblack-2c-8b-alpha-25.tiff,1,YES,NO
minisblack-2c-8b-alpha-250.tiff,1,YES,NO
minisblack-2c-8b-alpha-251.tiff,1,YES,NO
minisblack-2c-8b-alpha-252.tiff,1,YES,NO
minisblack-2c-8b-alpha-253.tiff,1,YES,NO
minisblack-2c-8b-alpha-254.tiff,1,YES,NO
minisblack-2c-8b-alpha-255.tiff,1,YES,NO
minisblack-2c-8b-alpha-256.tiff,1,YES,NO
minisblack-2c-8b-alpha-257.tiff,1,YES,NO
minisblack-2c-8b-alpha-258.tiff,0,NO,NO
minisblack-2c-8b-alpha-259.tiff,-6,YES,YES
minisblack-2c-8b-alpha-26.tiff,1,YES,NO
minisblack-2c-8b-alpha-260.tiff,1,YES,NO
minisblack-2c-8b-alpha-261.tiff,1,YES,NO
minisblack-2c-8b-alpha-262.tiff,0,NO,NO
minisblack-2c-8b-alpha-263.tiff,1,YES,NO
minisblack-2c-8b-alpha-264.tiff,1,YES,NO
minisblack-2c-8b-alpha-265.tiff,0,NO,NO
minisblack-2c-8b-alpha-266.tiff,1,YES,NO
minisblack-2c-8b-alpha-267.tiff,1,YES,NO
minisblack-2c-8b-alpha-268.tiff,1,YES,NO
minisblack-2c-8b-alpha-269.tiff,1,YES,NO
minisblack-2c-8b-alpha-27.tiff,1,YES,NO
minisblack-2c-8b-alpha-270.tiff,1,YES,NO
minisblack-2c-8b-alpha-271.tiff,1,YES,NO
minisblack-2c-8b-alpha-272.tiff,1,YES,NO
minisblack-2c-8b-alpha-273.tiff,1,YES,NO
minisblack-2c-8b-alpha-274.tiff,1,YES,NO
minisblack-2c-8b-alpha-275.tiff,1,YES,NO
minisblack-2c-8b-alpha-276.tiff,0,NO,NO
minisblack-2c-8b-alpha-277.tiff,1,YES,NO
minisblack-2c-8b-alpha-278.tiff,1,YES,NO
minisblack-2c-8b-alpha-279.tiff,1,YES,NO
minisblack-2c-8b-alpha-28.tiff,0,NO,NO
minisblack-2c-8b-alpha-280.tiff,-6,YES,YES
minisblack-2c-8b-alpha-281.tiff,0,NO,NO
minisblack-2c-8b-alpha-282.tiff,1,YES,NO
minisblack-2c-8b-alpha-283.tiff,1,YES,NO
minisblack-2c-8b-alpha-284.tiff,1,YES,NO
minisblack-2c-8b-alpha-285.tiff,-6,YES,YES
minisblack-2c-8b-alpha-286.tiff,1,YES,NO
minisblack-2c-8b-alpha-287.tiff,1,YES,NO
minisblack-2c-8b-alpha-288.tiff,1,YES,NO
minisblack-2c-8b-alpha-289.tiff,1,YES,NO
minisblack-2c-8b-alpha-29.tiff,1,YES,NO
minisblack-2c-8b-alpha-290.tiff,1,YES,NO
minisblack-2c-8b-alpha-291.tiff,1,YES,NO
minisblack-2c-8b-alpha-292.tiff,-6,YES,YES
minisblack-2c-8b-alpha-293.tiff,1,YES,NO
minisblack-2c-8b-alpha-294.tiff,1,YES,NO
minisblack-2c-8b-alpha-295.tiff,1,YES,NO
minisblack-2c-8b-alpha-296.tiff,-6,YES,YES
minisblack-2c-8b-alpha-297.tiff,1,YES,NO
minisblack-2c-8b-alpha-298.tiff,1,YES,NO
minisblack-2c-8b-alpha-299.tiff,0,NO,NO
minisblack-2c-8b-alpha-3.tiff,1,YES,NO
minisblack-2c-8b-alpha-30.tiff,0,NO,NO
minisblack-2c-8b-alpha-300.tiff,1,YES,NO
minisblack-2c-8b-alpha-301.tiff,1,YES,NO
minisblack-2c-8b-alpha-302.tiff,1,YES,NO
minisblack-2c-8b-alpha-303.tiff,1,YES,NO
minisblack-2c-8b-alpha-304.tiff,1,YES,NO
minisblack-2c-8b-alpha-305.tiff,1,YES,NO
minisblack-2c-8b-alpha-306.tiff,1,YES,NO
minisblack-2c-8b-alpha-307.tiff,1,YES,NO
minisblack-2c-8b-alpha-308.tiff,1,YES,NO
minisblack-2c-8b-alpha-309.tiff,0,NO,NO
minisblack-2c-8b-alpha-31.tiff,0,NO,NO
minisblack-2c-8b-alpha-310.tiff,1,YES,NO
minisblack-2c-8b-alpha-311.tiff,0,NO,NO
minisblack-2c-8b-alpha-312.tiff,1,YES,NO
minisblack-2c-8b-alpha-313.tiff,1,YES,NO
minisblack-2c-8b-alpha-314.tiff,1,YES,NO
minisblack-2c-8b-alpha-315.tiff,1,YES,NO
minisblack-2c-8b-alpha-316.tiff,1,YES,NO
minisblack-2c-8b-alpha-317.tiff,1,YES,NO
minisblack-2c-8b-alpha-318.tiff,1,YES,NO
minisblack-2c-8b-alpha-319.tiff,1,YES,NO
minisblack-2c-8b-alpha-32.tiff,0,NO,NO
minisblack-2c-8b-alpha-320.tiff,1,YES,NO
minisblack-2c-8b-alpha-321.tiff,1,YES,NO
minisblack-2c-8b-alpha-322.tiff,1,YES,NO
minisblack-2c-8b-alpha-323.tiff,1,YES,NO
minisblack-2c-8b-alpha-324.tiff,1,YES,NO
minisblack-2c-8b-alpha-325.tiff,1,YES,NO
minisblack-2c-8b-alpha-326.tiff,1,YES,NO
minisblack-2c-8b-alpha-327.tiff,0,NO,NO
minisblack-2c-8b-alpha-328.tiff,1,YES,NO
minisblack-2c-8b-alpha-329.tiff,1,YES,NO
minisblack-2c-8b-alpha-33.tiff,1,YES,NO
minisblack-2c-8b-alpha-330.tiff,1,YES,NO
minisblack-2c-8b-alpha-331.tiff,1,YES,NO
minisblack-2c-8b-alpha-332.tiff,1,YES,NO
minisblack-2c-8b-alpha-333.tiff,1,YES,NO
minisblack-2c-8b-alpha-334.tiff,1,YES,NO
minisblack-2c-8b-alpha-335.tiff,1,YES,NO
minisblack-2c-8b-alpha-336.tiff,1,YES,NO
minisblack-2c-8b-alpha-337.tiff,0,NO,NO
minisblack-2c-8b-alpha-338.tiff,1,YES,NO
minisblack-2c-8b-alpha-339.tiff,1,YES,NO
minisblack-2c-8b-alpha-34.tiff,0,NO,NO
minisblack-2c-8b-alpha-340.tiff,1,YES,NO
minisblack-2c-8b-alpha-341.tiff,1,YES,NO
minisblack-2c-8b-alpha-342.tiff,1,YES,NO
minisblack-2c-8b-alpha-343.tiff,1,YES,NO
minisblack-2c-8b-alpha-344.tiff,1,YES,NO
minisblack-2c-8b-alpha-345.tiff,1,YES,NO
minisblack-2c-8b-alpha-346.tiff,1,YES,NO
minisblack-2c-8b-alpha-347.tiff,1,YES,NO
minisblack-2c-8b-alpha-348.tiff,1,YES,NO
minisblack-2c-8b-alpha-349.tiff,1,YES,NO
minisblack-2c-8b-alpha-35.tiff,1,YES,NO
minisblack-2c-8b-alpha-350.tiff,0,NO,NO
minisblack-2c-8b-alpha-351.tiff,-6,YES,YES
minisblack-2c-8b-alpha-352.tiff,1,YES,NO
minisblack-2c-8b-alpha-353.tiff,1,YES,NO
minisblack-2c-8b-alpha-354.tiff,1,YES,NO
minisblack-2c-8b-alpha-355.tiff,0,NO,NO
minisblack-2c-8b-alpha-356.tiff,1,YES,NO
minisblack-2c-8b-alpha-357.tiff,1,YES,NO
minisblack-2c-8b-alpha-358.tiff,1,YES,NO
minisblack-2c-8b-alpha-359.tiff,0,NO,NO
minisblack-2c-8b-alpha-36.tiff,1,YES,NO
minisblack-2c-8b-alpha-360.tiff,1,YES,NO
minisblack-2c-8b-alpha-361.tiff,1,YES,NO
minisblack-2c-8b-alpha-362.tiff,1,YES,NO
minisblack-2c-8b-alpha-363.tiff,1,YES,NO
minisblack-2c-8b-alpha-364.tiff,0,NO,NO
minisblack-2c-8b-alpha-365.tiff,1,YES,NO
minisblack-2c-8b-alpha-366.tiff,1,YES,NO
minisblack-2c-8b-alpha-367.tiff,0,NO,NO
minisblack-2c-8b-alpha-368.tiff,1,YES,NO
minisblack-2c-8b-alpha-369.tiff,1,YES,NO
minisblack-2c-8b-alpha-37.tiff,1,YES,NO
minisblack-2c-8b-alpha-370.tiff,0,NO,NO
minisblack-2c-8b-alpha-371.tiff,1,YES,NO
minisblack-2c-8b-alpha-372.tiff,1,YES,NO
minisblack-2c-8b-alpha-373.tiff,1,YES,NO
minisblack-2c-8b-alpha-374.tiff,0,NO,NO
minisblack-2c-8b-alpha-375.tiff,1,YES,NO
minisblack-2c-8b-alpha-376.tiff,0,NO,NO
minisblack-2c-8b-alpha-377.tiff,1,YES,NO
minisblack-2c-8b-alpha-378.tiff,1,YES,NO
minisblack-2c-8b-alpha-379.tiff,1,YES,NO
minisblack-2c-8b-alpha-38.tiff,1,YES,NO
minisblack-2c-8b-alpha-380.tiff,1,YES,NO
minisblack-2c-8b-alpha-381.tiff,0,NO,NO
minisblack-2c-8b-alpha-382.tiff,1,YES,NO
minisblack-2c-8b-alpha-383.tiff,1,YES,NO
minisblack-2c-8b-alpha-384.tiff,1,YES,NO
minisblack-2c-8b-alpha-385.tiff,0,NO,NO
minisblack-2c-8b-alpha-386.tiff,1,YES,NO
minisblack-2c-8b-alpha-387.tiff,1,YES,NO
minisblack-2c-8b-alpha-388.tiff,1,YES,NO
minisblack-2c-8b-alpha-389.tiff,1,YES,NO
minisblack-2c-8b-alpha-39.tiff,1,YES,NO
minisblack-2c-8b-alpha-390.tiff,1,YES,NO
minisblack-2c-8b-alpha-391.tiff,1,YES,NO
minisblack-2c-8b-alpha-392.tiff,1,YES,NO
minisblack-2c-8b-alpha-393.tiff,1,YES,NO
minisblack-2c-8b-alpha-394.tiff,1,YES,NO
minisblack-2c-8b-alpha-395.tiff,1,YES,NO
